id,line_text,speaker,word count
12014,[claps] That was fantastic.,andy,4
12015,"[clapping] No, no, it's better than fantastic. It's super perfect.",dwight,10
12016,"Dwight, don't, don't be a suck up.",michael,7
12017,What I want all of you [points at Scranton branch] to do is approach one of the new people and tell them the one thing that you like most about them. Who wants to start? Who wants to give it a shot?,michael,42
12019,"Okay Meredith, let's give it a shot.",michael,7
12022,"[clapping] Beautiful. Very good, nice.",michael,5
12023,"It just goes to show you, you play with fire and you are gonna singe your eyebrows. And they do not grow back the same way. [takes of glasses and points to right eyebrow]",dwight,34
12024,It is inspiring to me to watch you navigate these murky waters.,andy,12
12025,Okay.,michael,1
12026,Bull... [bleep] [clears throat] Sorry.,dwight,5
12027,We heard it.,michael,3
12028,Yeah.,jim,1
12029,We heard what you said. You didn't cover it at all.,michael,11
12030,I had a tickle in my throat.,dwight,7
12031,"[points at camera] They're gonna have... You can't say that, all right?",michael,12
12032,I can't say [clearinng throat noise]?,dwight,6
12033,[clearing throat noise] Idiot. Dwight's an idiot! Did you catch that or did... did the cough cover it?,michael,18
12034,Sometimes it hurts Michael.,dwight,4
12035,[cleaing throat] You're a jerk. Dwight's a jerk!,michael,8
12036,Ohhhh! She's absolutely adorable!,pam,4
12038,"...Oh, sorry. He's--he's dressed all in pink.",pam,7
12040,...Oh. That's... fun for him.,pam,5
12042,"Ohhh, wow. Look at that. How cute.",michael,7
12044,Ohh. May I?,michael,3
12046,"[climbs under desk] Hey, look at me, I'm a baby! I'm one of those babies from 'Look Who's Talking.' What am I thinking? [Laughs] Look at all those staplers! What's a stapler!? I don't even know, I'm a baby! Hey, Mom, I'm thirsty! I'm thirsty, Mama! I want some milk. And you know where milk comes from! Breasts.",michael,58
12048,Hey.,jim,1
12050,Just about... yup. Now.,jim,4
12051,"Yes. I have started to see Karen. It's very new, and... not really ready to talk about it openly yet, just because, I think, once the word gets out there, it might affect the way people behave around us or... I dunno. Just, not yet.",jim,45
12052,"Yeah, Jan, it um... looks like a check, piece of paper of some sort. Receipt. I don't know.",michael,18
12057,I didn't hire an ex-convict. Unless they mean Toby. Convicted rapist. [Jan sighs] ... I'm just kidding.,michael,17
12062,"Hey Jan, speaking of Stamford, Hannah brought in her baby.",michael,10
12065,[whispering] Who is it?,pam,4
12066,Hannah?,michael,1
12072,Kuhhhh... you are such a racist.,michael,6
12074,Because you think he's black.,michael,5
12076,Stop it. Stop it right-stop it right now.,michael,8
12080,Why did the convict have to be a black guy? It is such a stereotype. I just wish that Josh had made a more progressive choice. Like a white guy... who went to prison for... polluting a black guy's lake.,michael,40
12082,"In our society, a black man can be arrested for almost anything. He was probably at a sporting event and... saw some people pushing each other, and he intervened.",michael,29
12083,Why would anyone go to jail for that?,pam,8
12084,"Sssssso, what we need to do... is to forget about this whole Martin in prison thing. People will draw unfair conclusions about Martin and or black people.",michael,27
12086,Okay. Angela?,pam,2
12088,Good. All right. [everyone leaves],michael,5
12089,[picks up phone] Jim Halpert.,jim,5
12090,[over phone] I am so horny.,andy,6
12091,...Okay I can't... help you... with that.,jim,7
12092,"Oh, I think you can, Big Tuna. Tell me about that Indian chick, Kelly. She seems pretty slutty. Good for a romp in the sack.",andy,25
12093,"She is dating Ryan, I think.",jim,6
12094,"Oh, and I care why?",andy,5
12095,She's... high-maintenance.,jim,2
12096,"Next. How about... [motions toward Angela]. Blondes are more fun. C'mon, trust me on that.",andy,15
12097,"Yeah, trust me, that would be fun for no one.",jim,10
12098,"Okay fine. Um. Pam, the receptionist. Paaam. Should I go for it?",andy,12
12099,...Absolutely you should.,jim,3
12100,Jackpot.,andy,1
12101,Just... try to be cool.,michael,5
12102,I am cool.,dwight,3
12103,"Okay, are you cool, really?",michael,5
12104,"I'm cool, I'm cool, I'm so cool. Tell me what is going on.",dwight,13
12105,"Um... Martin, from Stamford, was, at one time, in prison. [Dwight starts to run] No. Dwight! Be cool! Be cool!",michael,20
12106,"I am greatly concerned about having a convict in the office. And I do not care if that convict is white, black, Asian, German, or some kind of halfsy. I do not like criminals.",dwight,34
12107,"All... righty, let's get started. What is she into?",andy,9
12108,"I know Pam pretty well. I know the things that she likes, and, just as important, I know the things that she hates. So, one of the things that she likes is pranks. And, the things that she hates...",jim,39
12109,Frisbee-based competitions...,jim,2
12110,Are you kidding?,andy,3
12111,She...,jim,1
12112,I started the main Frisbee golf club at Cornell. Where I went to college. I live to frolf.,andy,18
12113,"Lead off with that. She loves hunting. She also loves those ads for Six Flags, with the old guy. [Andy hums Six Flag ad] Got it. Also... do you speak pig latin?",jim,32
12114,"Hey Martin, how's it going?",michael,5
12117,My dad.,pam,2
12118,...Danny Glover. [Jim raises hand] Yeah.,michael,6
12119,Jonas Salk.,jim,2
12120,Who?,michael,1
12121,Justin Timberlake?,jim,2
12122,Oh. Please. Colin Powell.,michael,4
12124,Yup.,michael,1
12126,Apollo Creed.,michael,2
12127,"Close your eyes. Picture a convict. What's he wearing? Nothing special, baseball cap on backwards, baggy pants... he says something ordinary like... 'yo, thats shizzle.' Okay. Now slowly open your eyes again. Who are you picturing? A black man? Wrong. That was a white woman. Surprised? Well, shame on you.",michael,50
12129,No. That's not cool. You don't have to tell them.,michael,10
12131,[laughs] That is awesome.,michael,4
12133,What was prison like?,pam,4
12138,"Yeah, some days I never go outside.",pam,7
12139,"Well, we are running a business, so.",michael,7
12142,They have art classes?,pam,4
12146,Kinda sounds like... prison's... better than Dunder-Mifflin.,pam,7
12147,Ah. Well. That's not true.,michael,5
12150,No you would not.,michael,4
12151,This place is not prison. It's... way better than prison.,michael,10
12155,"Pam-a-lama-ding-dong. Listen, you're cute. There is no gettin' around it. So... I don't know if you like country music, but I was thinking maybe one of these days we could drive out to a field, crank up some tunes, smoke a few Macanudos... maybe even toss a disk around.  Utway ooday ooyay inkthay, Ampay?",andy,55
12156,Wow... I--,pam,2
12157,Shh. Think about it. I'll hit you back.,andy,8
12158,Wow. That was... wow.,pam,4
12159,"Okay! Listen up everybody! Um, you guys said that prison was better than this place, and I heard ya, loud and clear, so, I am instituting some changes to make this more like prison. We are going to start with an hour of outdoor time. So let's go!",michael,48
12160,"Michael, it's freezing out.",pam,4
12162,Why don't we... pump some iron? Anyone wanna... pump up?,michael,10
12163,"What is that, like... five pounds?",jim,6
12164,"It's uh... two and a half. I'm not going for bulk, I'm going for tone.",michael,15
12166,"Yeah, it's... freaking cold out here. Anybody wants to stay out, you've got about... twenty-seven minutes of rec time.",michael,19
12167,Oh heyyy. Martiiin. You have TV in the joint?,michael,9
12169,Ah. A ten inch black and white?,michael,7
12171,These people don't realize how lucky they are. This office is the American Dream. And they would rather be in the hole.,michael,22
12172,Oh. Andy. I thought of one last tact you can take with Pam.,jim,13
12173,Yeah.,andy,1
12174,Quick question - do you play the guitar?,jim,8
12175,I play the banjo.,andy,4
12176,"Hold on, let me think about that, yes, that'll work. But can you sing in a sexy high falsetto voice?",jim,20
12177,"[singing] You know I can, my man.",andy,7
12178,Yup. That's perfect.,jim,3
12180,Hey.,jim,1
12181,I'm gonna go get my banjo out of my car.,andy,10
12182,Perfect.,jim,1
12184,...I'm messing with Andy. I'm sending him to all the women in the office with... just... terrible information on how to get them to go out with him.,jim,28
12186,"...Oh, you know what? ... It was... gonna be Pam, but...",jim,11
12188,"Uh, you know what though? I feel like I already sicked him on Pam... we'll give her a break. Let's think of someone else.",jim,24
12193,Where... did you learn all of this?,jim,7
12194,Internet.,michael,1
12195,"So, not prison.",jim,3
12196,"And prison. Eh, fifty-fifty, both. Look, prison stinks, is what I'm saying. It's not like you can go home, and, recharge your batteries, and come back in the morning and, be with your friends, having fun in the office.",michael,39
12197,"What'd you do, Prison Mike?",jim,5
12198,I stole. ... And I robbed. And I kidnapped... the... president's son. And held him for ransom.,michael,17
12199,"That is... quite the rap sheet, Prison Mike.",jim,8
12200,"And I nevah got caught, neither.",michael,6
12201,"Well, you're... in... prison, but, mmhmm.",jim,6
12202,Prison Mike? What was the food like in prison?,pam,9
12203,"Gruel. Sandwiches. Gruel omelettes. Nothing but gruel. Plus, you can eat your own hair.",michael,14
12204,Wow. Prison sounds horrible.,andy,4
12205,"Yeah. Yeah. Well, thank you, Andy. Tanks.",michael,7
12206,Prison Mike. What's the very very worst thing about prison?,dwight,10
12208,"The worst thing about prison was the... was the Dementors. They... were flying all over the place, and they were scary. And they'd come down, and they'd suck the soul out of your body, and it hurt!",michael,37
12211,"Wow. Thank you. Um, that must have been hard for you to relive that. Both of you.",pam,17
12213,"Okay. Okay, fine. You guys think prison is so great? All right. Well, here you go. [locks employees in conference room]",michael,21
12214,"Okay, Michael. Come on. Let us out.",jim,7
12215,"No! If you think is prison is so wonderful, then, enjoy prison! They are such babies. I am going to leave them in there until they can appreciate what it's like to have freedom. And if this doesn't bother them, then I am out of ideas.",michael,46
12220,"They were very disrespectful to me, and to the office. And Martin has had a bad influence, to think that I gave him the benefit of the doubt.",michael,28
12222,"Okay. You know what Toby? I am teaching them a lesson, so.",michael,12
12224,"[unlocks door] Okay nutcases, get out of there! Good work. Long day. Really long. Why don't you guys head home. Early. Time off for good behavior! Heh. Good job. Enjoy your freedoms!",michael,32
12225,"Martin went from being a new guy from Stamford... to a convict, to... my friend. Back to a convict. Then to... a kind of a nuisance, actually, to be completely honest. And finally, to... a quitter. And I will not miss him. And that is not because he is black.",michael,50
12226,"[singing] So we've been told, and some choose to believe it, I know they're wrong, wait and see, 'cause one day we'll find it, the ainbowray onnectionkay, the lovers, the dreamers, and meeee...",andy,33
12227,Merry Christmas! [holds up dead goose and puts it on Pam's desk],dwight,12
12228,Merry Christ--[looks up] NO! Why... why did you bring that here?,pam,11
12229,"Don't worry, she's dead. Oh wait. He's dead.",dwight,8
12230,"Dwight, what uh...",pam,3
12231,I accidentally ran over it. It's a Christmas miracle!,dwight,9
12232,"Well, get it out of here.",pam,6
12233,"Relax, OK. And because this is Christmas, I am going to roast this goose and prepare it with a wild rice dressing. Do we have any cayenne pepper in the kitchen?",dwight,31
12234,Merry Christmas Dwight.,jim,3
12235,Jim.,dwight,1
12236,Wow. What have we got here?,jim,6
12237,What does it look like?,dwight,5
12238,Dead goose.,jim,2
12239,And circle gets the square.,dwight,5
12240,All right.,jim,2
12241,[to Pam] So can you watch this? I'm gonna get my carving knife out of the trunk.,dwight,17
12243,"No, Toby, this is different. He's already dead.",dwight,8
12244,"Once I brought in a duck. To prepare for lunch. And people got upset. Apparently, they got attached to the duck and didn't want to see it killed.",dwight,28
12245,"He was already dead. And we Schrutes use every part of the goose. The meat has a delicious, smoky, rich flavor. Plus you can use the molten goose grease and save it in the refrigerator, thus saving you a trip to the store for a can of expensive goose grease.",dwight,50
12246,Wow. Win-Win.,jim,2
12247,"Exactly. Thank you, Jim.",dwight,4
12251,"Ok, that is ridiculous. And totally against the spirit of Christmas.",dwight,11
